district,county,year,subcounty,parish,school_name,ownership,gender,grade,value
Kayunga,Bbaale,2018,Kayonza,Namizo,Kyebuye RC Primary School,Government,Male,Division U,2
Kayunga,Bbaale,2018,Kayonza,Namizo,Kyebuye RC Primary School,Government,Female,Division U,1
Kayunga,Bbaale,2018,Kayonza,Namizo,Kyebuye RC Primary School,Government,Male,Division X,2
Kayunga,Bbaale,2018,Kayonza,Namizo,Kyebuye RC Primary School,Government,Female,Division X,2
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Male,Division 2,7
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Female,Division 2,7
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Male,Division 3,6
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Female,Division 3,3
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Male,Division 4,6
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Female,Division 4,3
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Male,Division U,2
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Female,Division U,2
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Male,Division X,
Kayunga,Bbaale,2018,Kayonza,Namaliri,Lugasa Primary School,Government,Female,Division X,
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Male,Division 2,1
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Female,Division 2,1
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Male,Division 3,5
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Female,Division 3,6
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Male,Division 4,6
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Female,Division 4,4
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Male,Division U,5
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Female,Division U,20
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Male,Division X,
Kayunga,Bbaale,2018,Kayonza,Kamusabi,Lukonda Public Primary School,Government,Female,Division X,
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Male,Division 2,
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Female,Division 2,1
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Male,Division 3,7
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Female,Division 3,5
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Male,Division 4,9
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Female,Division 4,10
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Male,Division U,16
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Female,Division U,14
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Male,Division X,2
Kayunga,Bbaale,2018,Kayonza,Kanywero,Lwabyata Parents Primary School,Government,Female,Division X,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Male,Division 1,1
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Male,Division 2,10
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Female,Division 2,19
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Male,Division 3,6
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Female,Division 3,8
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Male,Division 4,1
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Female,Division 4,2
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Male,Division U,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Female,Division U,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Male,Division X,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Bright Future Primary School,Government,Female,Division X,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Male,Division 2,2
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Female,Division 2,1
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Male,Division 3,8
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Female,Division 3,6
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Male,Division 4,5
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Female,Division 4,2
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Male,Division U,4
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Female,Division U,1
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Male,Division X,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Day And Boarding Primary School,Private,Female,Division X,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Female,Division 1,1
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Male,Division 2,10
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Female,Division 2,9
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Male,Division 3,8
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Female,Division 3,10
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Male,Division 4,7
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Female,Division 4,3
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Male,Division U,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Female,Division U,1
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Male,Division X,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Nakyessa Moslem Primary School,Government,Female,Division X,1
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Male,Division 2,
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Female,Division 2,1
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Male,Division 3,8
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Female,Division 3,5
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Male,Division 4,2
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Female,Division 4,4
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Male,Division U,6
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Female,Division U,10
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Male,Division X,2
Kayunga,Bbaale,2018,Kayonza,Nakyesa,Namatogonya CU Primary School,Government,Female,Division X,1
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Male,Division 2,3
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Female,Division 2,
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Male,Division 3,3
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Female,Division 3,3
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Male,Division 4,3
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Female,Division 4,1
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Male,Division U,9
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Female,Division U,5
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Male,Division X,1
Kayunga,Bbaale,2018,Kayonza,Namizo,Namavundu RC Primary School,Government,Female,Division X,
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Male,Division 2,
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Female,Division 2,
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Male,Division 3,
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Female,Division 3,
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Male,Division 4,1
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Female,Division 4,
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Male,Division U,6
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Female,Division U,5
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Male,Division X,2
Kayunga,Bbaale,2018,Kayonza,Namizo,Namizo UMEA Primary School,Government,Female,Division X,1
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division 2,1
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division 2,
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division 3,6
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division 3,3
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division 4,6
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division 4,2
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division U,5
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division U,3
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division X,2
Kayunga,Bbaale,2018,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division X,1
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division 2,
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division 2,
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division 3,
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division 3,1
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division 4,4
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division 4,2
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division U,6
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division U,10
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division X,
Kayunga,Bbaale,2018,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division X,
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division 2,1
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division 2,
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division 3,2
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division 3,2
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division 4,6
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division 4,3
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division U,9
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division U,12
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division X,
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division X,1
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division 2,5
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division 2,3
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division 3,7
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division 3,6
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division 4,3
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division 4,4
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division U,5
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division U,3
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division X,1
Kayunga,Bbaale,2018,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division X,1
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division 2,4
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division 2,4
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division 3,3
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division 3,3
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division 4,
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division 4,2
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division U,2
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division U,1
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division X,
Kayunga,Bbaale,2018,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division X,
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division 2,7
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division 2,11
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division 3,6
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division 3,2
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division 4,6
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division 4,10
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division U,6
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division U,6
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division X,
Kayunga,Bbaale,2018,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division X,
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division 1,2
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division 1,1
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division 2,15
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division 2,24
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division 3,5
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division 3,6
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division 4,8
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division 4,4
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division U,4
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division U,2
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division X,
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division X,
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Male,Division 1,
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Female,Division 1,
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Male,Division 2,9
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Female,Division 2,5
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Male,Division 3,8
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Female,Division 3,5
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Male,Division 4,2
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Female,Division 4,3
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Male,Division U,
Kayunga,Bbaale,2018,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Female,Division U,1
